age,sample,meter,d18O,d18O_water_defliese,T_le_defliese,T_pu_defliese,d18O_water_1,T_le_d18O_water_1,T_pu_d18O_water_1,d18O_water_1_5,T_le_d18O_water_1_5,T_pu_d18O_water_1_5,d18O_water_2,T_le_d18O_water_2,T_pu_d18O_water_2,d18O_water_thiag_h,T_le_d18O_water_thiag_h,T_pu_d18O_water_thiag_h,d18O_water_thiag_m,T_le_d18O_water_thiag_m,T_pu_d18O_water_thiag_m,d18O_water_thiag_l,T_le_d18O_water_thiag_l,T_pu_d18O_water_thiag_l,type,min,period,stage,regionalstage,conzone,chizone,country,state,lat,long,source,Source
451.2231919,83,247.9906109,18.55334919,-2.095822847,24.47872583,27.760494,-1,29.40992865,32.38486642,-1.5,27.15992865,30.27486642,-2,24.90992865,28.16486642,-4,15.90992865,19.72486642,-4.85,12.08492865,16.13786642,-5.7,8.259928645,12.55086642,conodont,apatite,Ordovician,Katian,,Baltoniodus alobatus,,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
450.9016629,85,253.7377741,19.1,-2.09479506,22.02342223,25.45796485,-1,26.95,30.078,-1.5,24.7,27.968,-2,22.45,25.858,-4,13.45,17.418,-4.85,9.625,13.831,-5.7,5.8,10.244,conodont,apatite,Ordovician,Katian,,Baltoniodus alobatus,,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
449.3326194,86,281.7836098,19.23374683,-2.089779515,21.44413145,24.91471883,-1,26.34813927,29.51358838,-1.5,24.09813927,27.40358838,-2,21.84813927,25.29358838,-4,12.84813927,16.85358838,-4.85,9.023139265,13.26658838,-5.7,5.198139265,9.679588377,conodont,apatite,Ordovician,Katian,,Baltoniodus alobatus,,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,88,288.098406,18.71430571,-2.088650215,23.78669834,27.111526,-1,28.68562431,31.7056299,-1.5,26.43562431,29.5956299,-2,24.18562431,27.4856299,-4,15.18562431,19.0456299,-4.85,11.36062431,15.4586299,-5.7,7.535624305,11.8716299,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,89,321.5584425,18.76753187,-2.088650215,23.54718062,26.8869116,-1,28.44610659,31.48101551,-1.5,26.19610659,29.37101551,-2,23.94610659,27.26101551,-4,14.94610659,18.82101551,-4.85,11.12110659,15.23401551,-5.7,7.296106585,11.64701551,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,90,322.4027752,19.50929231,-2.088650215,20.20925864,23.75668254,-1,25.10818461,28.35078645,-1.5,22.85818461,26.24078645,-2,20.60818461,24.13078645,-4,11.60818461,15.69078645,-4.85,7.783184605,12.10378645,-5.7,3.958184605,8.516786452,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,94,354.0725619,18.10734215,-2.088650215,26.51803436,29.67291222,-1,31.41696033,34.26701613,-1.5,29.16696033,32.15701613,-2,26.91696033,30.04701613,-4,17.91696033,21.60701613,-4.85,14.09196033,18.02001613,-5.7,10.26696033,14.43301613,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,93,354.5786016,19.04666657,-2.088650215,22.29107447,25.70896317,-1,27.19000044,30.30306707,-1.5,24.94000044,28.19306707,-2,22.69000044,26.08306707,-4,13.69000044,17.64306707,-4.85,9.865000435,14.05606707,-5.7,6.040000435,10.46906707,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,95,366.8968005,18.86971415,-2.088650215,23.08736036,26.45570238,-1,27.98628633,31.04980629,-1.5,25.73628633,28.93980629,-2,23.48628633,26.82980629,-4,14.48628633,18.38980629,-4.85,10.66128632,14.80280629,-5.7,6.836286325,11.21580629,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,97,403.2213083,18.66505875,-2.088650215,24.00830966,27.31934817,-1,28.90723563,31.91345208,-1.5,26.65723563,29.80345208,-2,24.40723563,27.69345208,-4,15.40723562,19.25345208,-4.85,11.58223562,15.66645208,-5.7,7.757235625,12.07945208,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
448.9793338,99,412.0581056,17.79506029,-2.088650215,27.92330273,30.99074167,-1,32.8222287,35.58484558,-1.5,30.5722287,33.47484558,-2,28.3222287,31.36484558,-4,19.3222287,22.92484558,-4.85,15.4972287,19.33784558,-5.7,11.6722287,15.75084558,conodont,apatite,Ordovician,Katian,,[K?],,China (Tarim),,40.566786,78.988445,Liu_2022,Liu_2022
459.2948415,M 1,0,17.62,-2.121624378,28.5626903,31.59034513,-1,33.61,36.3236,-1.5,31.36,34.2136,-2,29.11,32.1036,-4,20.11,23.6636,-4.85,16.285,20.0766,-5.7,12.46,16.4896,conodont,apatite,Ordovician,Darriwilian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
458.8712017,M 3,1.9,18.3,-2.120270187,25.50878416,28.72645981,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Darriwilian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
458.6705303,M 4,2.8,17.18,-2.119628728,30.55167072,33.45556677,-1,35.59,38.1804,-1.5,33.34,36.0704,-2,31.09,33.9604,-4,22.09,25.5204,-4.85,18.265,21.9334,-5.7,14.44,18.3464,conodont,apatite,Ordovician,Darriwilian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
458.4029683,M 5,4,17.89,-2.11877345,27.36051948,30.46297604,-1,32.395,35.1842,-1.5,30.145,33.0742,-2,27.895,30.9642,-4,18.895,22.5242,-4.85,15.07,18.9372,-5.7,11.245,15.3502,conodont,apatite,Ordovician,Darriwilian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
458.18,M 6,5,17.59,-2.118060718,28.71372677,31.73198377,-1,33.745,36.4502,-1.5,31.495,34.3402,-2,29.245,32.2302,-4,20.245,23.7902,-4.85,16.42,20.2032,-5.7,12.595,16.6162,conodont,apatite,Ordovician,Sandbian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
457.76917,M 7,6.1,18.54,-2.116747474,24.44463637,27.72852566,-1,29.47,32.4412,-1.5,27.22,30.3312,-2,24.97,28.2212,-4,15.97,19.7812,-4.85,12.145,16.1942,-5.7,8.32,12.6072,conodont,apatite,Ordovician,Sandbian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
457.3956881,M 8,7.1,17.69,-2.115553616,28.27500873,31.32056374,-1,33.295,36.0282,-1.5,31.045,33.9182,-2,28.795,31.8082,-4,19.795,23.3682,-4.85,15.97,19.7812,-5.7,12.145,16.1942,conodont,apatite,Ordovician,Sandbian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
456.8354653,M 9-10,8.6,18.32,-2.113762829,25.44806727,28.66952086,-1,30.46,33.3696,-1.5,28.21,31.2596,-2,25.96,29.1496,-4,16.96,20.7096,-4.85,13.135,17.1226,-5.7,9.31,13.5356,conodont,apatite,Ordovician,Sandbian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
456.2752425,M 11,10.1,17.9,-2.111972042,27.34612581,30.44947798,-1,32.35,35.142,-1.5,30.1,33.032,-2,27.85,30.922,-4,18.85,22.482,-4.85,15.025,18.895,-5.7,11.2,15.308,conodont,apatite,Ordovician,Sandbian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.976457,M 12,10.9,18.12,-2.111016955,26.3604237,29.52510845,-1,31.36,34.2136,-1.5,29.11,32.1036,-2,26.86,29.9936,-4,17.86,21.5536,-4.85,14.035,17.9666,-5.7,10.21,14.3796,conodont,apatite,Ordovician,Sandbian,,Pygodus anserinus,Laufeldochitina stentor,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.1921451,M 13,13,18.43,-2.108509853,24.97670566,28.22748842,-1,29.965,32.9054,-1.5,27.715,30.7954,-2,25.465,28.6854,-4,16.465,20.2454,-4.85,12.64,16.6584,-5.7,8.815,13.0714,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.154746,M 14,13.9,18.23,-2.108390305,25.87724363,29.07199291,-1,30.865,33.7494,-1.5,28.615,31.6394,-2,26.365,29.5294,-4,17.365,21.0894,-4.85,13.54,17.5024,-5.7,9.715,13.9154,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.1111138,M 15,14.95,18.65,-2.108250832,23.98787126,27.30018149,-1,28.975,31.977,-1.5,26.725,29.867,-2,24.475,27.757,-4,15.475,19.317,-4.85,11.65,15.73,-5.7,7.825,12.143,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.1007251,M 16,15.2,19.42,-2.108217624,20.52302069,24.05092163,-1,25.51,28.7276,-1.5,23.26,26.6176,-2,21.01,24.5076,-4,12.01,16.0676,-4.85,8.185,12.4806,-5.7,4.36,8.8936,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.078909,M 17,15.725,18.67,-2.108147887,23.89833451,27.21621592,-1,28.885,31.8926,-1.5,26.635,29.7826,-2,24.385,27.6726,-4,15.385,19.2326,-4.85,11.56,15.6456,-5.7,7.735,12.0586,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.0591706,M 18,16.2,18.53,-2.108084792,24.52861844,27.80728218,-1,29.515,32.4834,-1.5,27.265,30.3734,-2,25.015,28.2634,-4,16.015,19.8234,-4.85,12.19,16.2364,-5.7,8.365,12.6494,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.0363156,M 19,16.75,18.61,-2.108011735,24.16894719,27.46999048,-1,29.155,32.1458,-1.5,26.905,30.0358,-2,24.655,27.9258,-4,15.655,19.4858,-4.85,11.83,15.8988,-5.7,8.005,12.3118,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
455.025927,M 20,17,18.56,-2.107978527,24.39409663,27.68113062,-1,29.38,32.3568,-1.5,27.13,30.2468,-2,24.88,28.1368,-4,15.88,19.6968,-4.85,12.055,16.1098,-5.7,8.23,12.5228,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.9926833,M 21,17.8,18.5,-2.107872261,24.66457482,27.93477906,-1,29.65,32.61,-1.5,27.4,30.5,-2,25.15,28.39,-4,16.15,19.95,-4.85,12.325,16.363,-5.7,8.5,12.776,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.9729449,M 22,18.275,18.44,-2.107809166,24.93485875,28.18824532,-1,29.92,32.8632,-1.5,27.67,30.7532,-2,25.42,28.6432,-4,16.42,20.2032,-4.85,12.595,16.6162,-5.7,8.77,13.0292,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.9552843,M 23,18.7,18.1,-2.107752713,26.46511279,29.62328355,-1,31.45,34.298,-1.5,29.2,32.188,-2,26.95,30.078,-4,17.95,21.638,-4.85,14.125,18.051,-5.7,10.3,14.464,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.9365847,M 24,19.15,19.38,-2.107692939,20.70538178,24.2219358,-1,25.69,28.8964,-1.5,23.44,26.7864,-2,21.19,24.6764,-4,12.19,16.2364,-4.85,8.365,12.6494,-5.7,4.54,9.0624,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.9095743,M 25,19.8,18.85,-2.107606598,23.09077031,26.45890016,-1,28.075,31.133,-1.5,25.825,29.023,-2,23.575,26.913,-4,14.575,18.473,-4.85,10.75,14.886,-5.7,6.925,11.299,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.8950302,M 26,20.15,18.3,-2.107560107,25.56597952,28.78009635,-1,30.55,33.454,-1.5,28.3,31.344,-2,26.05,29.234,-4,17.05,20.794,-4.85,13.225,17.207,-5.7,9.4,13.62,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.8804861,M 27,20.5,18.65,-2.107513616,23.99118873,27.30329254,-1,28.975,31.977,-1.5,26.725,29.867,-2,24.475,27.757,-4,15.475,19.317,-4.85,11.65,15.73,-5.7,7.825,12.143,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.8555534,M 28,21.1,19.06,-2.107433917,22.14654737,25.57342887,-1,27.13,30.2468,-1.5,24.88,28.1368,-2,22.63,26.0268,-4,13.63,17.5868,-4.85,9.805,13.9998,-5.7,5.98,10.4128,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Lagenochitina dalbyensis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.8347761,M 29,21.6,18.9,-2.107367501,22.86684625,26.24890915,-1,27.85,30.922,-1.5,25.6,28.812,-2,23.35,26.702,-4,14.35,18.262,-4.85,10.525,14.675,-5.7,6.7,11.088,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Belonechitina hirsuta,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.5835792,M 31,22.5,19.46,-2.106564534,20.35045959,23.88909766,-1,25.33,28.5588,-1.5,23.08,26.4488,-2,20.83,24.3388,-4,11.83,15.8988,-4.85,8.005,12.3118,-5.7,4.18,8.7248,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Belonechitina hirsuta,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.3044715,M 33,23.5,18.4,-2.105672349,25.12447443,28.36606269,-1,30.1,33.032,-1.5,27.85,30.922,-2,25.6,28.812,-4,16.6,20.372,-4.85,12.775,16.785,-5.7,8.95,13.198,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Belonechitina hirsuta,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
454.0253638,M 35,24.5,18.96,-2.104780164,22.60848926,26.00662771,-1,27.58,30.6688,-1.5,25.33,28.5588,-2,23.08,26.4488,-4,14.08,18.0088,-4.85,10.255,14.4218,-5.7,6.43,10.8348,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
453.8858709,M 36,25.2,18.83,-2.104334266,23.1954958,26.5571094,-1,28.165,31.2174,-1.5,25.915,29.1074,-2,23.665,26.9974,-4,14.665,18.5574,-4.85,10.84,14.9704,-5.7,7.015,11.3834,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
453.7812512,M 37-38,25.725,18.8,-2.103999843,23.33200071,26.68512066,-1,28.3,31.344,-1.5,26.05,29.234,-2,23.8,27.124,-4,14.8,18.684,-4.85,10.975,15.097,-5.7,7.15,11.51,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
453.5769937,M 39-40,26.75,18.94,-2.103346921,22.70493885,26.09707599,-1,27.67,30.7532,-1.5,25.42,28.6432,-2,23.17,26.5332,-4,14.17,18.0932,-4.85,10.345,14.5062,-5.7,6.52,10.9192,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
453.4076095,M 41-42,27.6,19.31,-2.102805474,21.04237537,24.5379609,-1,26.005,29.1918,-1.5,23.755,27.0818,-2,21.505,24.9718,-4,12.505,16.5318,-4.85,8.68,12.9448,-5.7,4.855,9.3578,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
453.1784425,M 43-44,28.75,18.61,-2.102072928,24.19567183,27.49505225,-1,29.155,32.1458,-1.5,26.905,30.0358,-2,24.655,27.9258,-4,15.655,19.4858,-4.85,11.83,15.8988,-5.7,8.005,12.3118,conodont,apatite,Ordovician,Sandbian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.75,M 45,30.9,18.84,-2.100703384,23.16683477,26.53023172,-1,28.12,31.1752,-1.5,25.87,29.0652,-2,23.62,26.9552,-4,14.62,18.5152,-4.85,10.795,14.9282,-5.7,6.97,11.3412,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.6825947,M 46,32,19.32,-2.100487919,21.00780436,24.50554098,-1,25.96,29.1496,-1.5,23.71,27.0396,-2,21.46,24.9296,-4,12.46,16.4896,-4.85,8.635,12.9026,-5.7,4.81,9.3156,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.6213171,M 48,33,18.56,-2.100292042,24.42868581,27.71356758,-1,29.38,32.3568,-1.5,27.13,30.2468,-2,24.88,28.1368,-4,15.88,19.6968,-4.85,12.055,16.1098,-5.7,8.23,12.5228,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.5784228,M 49,33.7,19.28,-2.100154927,21.18930283,24.67574621,-1,26.14,29.3184,-1.5,23.89,27.2084,-2,21.64,25.0984,-4,12.64,16.6584,-4.85,8.815,13.0714,-5.7,4.99,9.4844,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.5033578,M 51,34.925,19.3,-2.099914977,21.1003826,24.5923588,-1,26.05,29.234,-1.5,23.8,27.124,-2,21.55,25.014,-4,12.55,16.574,-4.85,8.725,12.987,-5.7,4.9,9.4,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.3716111,M 52,37.075,19.01,-2.099493841,22.40727772,25.81793599,-1,27.355,30.4578,-1.5,25.105,28.3478,-2,22.855,26.2378,-4,13.855,17.7978,-4.85,10.03,14.2108,-5.7,6.205,10.6238,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.2260769,M 53-54,39.45,18.83,-2.099028632,23.21937116,26.57949917,-1,28.165,31.2174,-1.5,25.915,29.1074,-2,23.665,26.9974,-4,14.665,18.5574,-4.85,10.84,14.9704,-5.7,7.015,11.3834,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
452.0575636,M 56-57,42.2,19.07,-2.098489968,22.14179514,25.56897233,-1,27.085,30.2046,-1.5,24.835,28.0946,-2,22.585,25.9846,-4,13.585,17.5446,-4.85,9.76,13.9576,-5.7,5.935,10.3706,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
451.8859864,M 60,45,18.63,-2.097941511,24.1242632,27.42808682,-1,29.065,32.0614,-1.5,26.815,29.9514,-2,24.565,27.8414,-4,15.565,19.4014,-4.85,11.74,15.8144,-5.7,7.915,12.2274,conodont,apatite,Ordovician,Katian,,Amorphognathus tvaerensis,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
451.7940701,M 61-62,46.5,18.78,-2.097647695,23.45058537,26.79632673,-1,28.39,31.4284,-1.5,26.14,29.3184,-2,23.89,27.2084,-4,14.89,18.7684,-4.85,11.065,15.1814,-5.7,7.24,11.5944,conodont,apatite,Ordovician,Katian,,Amorphognathus superbus,Spinachitina cervicornis,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
451.5149123,M 63,49.05,18.83,-2.09675535,23.22960093,26.58909242,-1,28.165,31.2174,-1.5,25.915,29.1074,-2,23.665,26.9974,-4,14.665,18.5574,-4.85,10.84,14.9704,-5.7,7.015,11.3834,conodont,apatite,Ordovician,Katian,,Amorphognathus superbus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
451.3233333,M 64,50.8,18.85,-2.096142956,23.1423567,26.50727673,-1,28.075,31.133,-1.5,25.825,29.023,-2,23.575,26.913,-4,14.575,18.473,-4.85,10.75,14.886,-5.7,6.925,11.299,conodont,apatite,Ordovician,Katian,,Amorphognathus superbus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
451.1536492,M 65,52.35,19.52,-2.09560055,20.12979753,23.68216568,-1,25.06,28.3056,-1.5,22.81,26.1956,-2,20.56,24.0856,-4,11.56,15.6456,-4.85,7.735,12.0586,-5.7,3.91,8.4716,conodont,apatite,Ordovician,Katian,,Amorphognathus superbus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
450.9894387,M 66,53.85,18.82,-2.095075641,23.28215962,26.6383808,-1,28.21,31.2596,-1.5,25.96,29.1496,-2,23.71,27.0396,-4,14.71,18.5996,-4.85,10.885,15.0126,-5.7,7.06,11.4256,conodont,apatite,Ordovician,Katian,,Amorphognathus superbus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
450.8389124,M 67,55.225,18.97,-2.094594474,22.60932487,26.00741132,-1,27.535,30.6266,-1.5,25.285,28.5166,-2,23.035,26.4066,-4,14.035,17.9666,-4.85,10.21,14.3796,-5.7,6.385,10.7926,conodont,apatite,Ordovician,Katian,,Amorphognathus superbus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
449.7031231,M 68,65.6,19.38,-2.090963853,20.78066266,24.29253254,-1,25.69,28.8964,-1.5,23.44,26.7864,-2,21.19,24.6764,-4,12.19,16.2364,-4.85,8.365,12.6494,-5.7,4.54,9.0624,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
448.9028213,M 69,69.1,19.33,-2.088405638,21.01717463,24.51432821,-1,25.915,29.1074,-1.5,23.665,26.9974,-2,21.415,24.8874,-4,12.415,16.4474,-4.85,8.59,12.8604,-5.7,4.765,9.2734,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
448.6741636,M 70,70.1,19.45,-2.08767472,20.48046376,24.01101268,-1,25.375,28.601,-1.5,23.125,26.491,-2,20.875,24.381,-4,11.875,15.941,-4.85,8.05,12.354,-5.7,4.225,8.767,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
448.4455059,M 71,71.1,19.87,-2.086943801,18.59375289,22.24169716,-1,23.485,26.8286,-1.5,21.235,24.7186,-2,18.985,22.6086,-4,9.985,14.1686,-4.85,6.16,10.5816,-5.7,2.335,6.9946,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
448.2625798,M 72,71.9,19.97,-2.086359066,18.1463842,21.82216474,-1,23.035,26.4066,-1.5,20.785,24.2966,-2,18.535,22.1866,-4,9.535,13.7466,-4.85,5.71,10.1596,-5.7,1.885,6.5726,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
448.1253852,M 73,72.5,19.31,-2.085920515,21.11835768,24.60921543,-1,26.005,29.1918,-1.5,23.755,27.0818,-2,21.505,24.9718,-4,12.505,16.5318,-4.85,8.68,12.9448,-5.7,4.855,9.3578,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
447.8052645,M 75,73.9,18.85,-2.08489723,23.19296247,26.55473369,-1,28.075,31.133,-1.5,25.825,29.023,-2,23.575,26.913,-4,14.575,18.473,-4.85,10.75,14.886,-5.7,6.925,11.299,conodont,apatite,Ordovician,Katian,,Amorphognathus ordovicicus,,Estonia,Polva,58.240556,27.4525,Mannik_2021,Mannik_2021
