Appendix 2. Oxygen isotope compositions of biogenic phosphates and sample information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,igsn,sample,alternate_sample,age,age_min,age_max,age_reference,age_error_ma,age_comment,period,scotese_time,scotese_intervalls,stage_2020,formation,member,number_interval_cm,country_ocean,location,locality_comment,latitude,longitude,paleolat,paleolang,palaeolat_long_source,climate_zone,fossil_group,taxon,mineralogy,cai,overall_preservation,sample_comment,δ13c_permille,select_d13c_permille,sauerstof_isotop_permille,d18o_of_standard,sims_correction_permille,select_d18o_permille,standard,"d18Osw, iceV","D18Osw,lat. Mod","D18Osw,lat. Pg","D18Osw,lat, climate corr","d18Osw, iceV,lat corr",T (PJ10; -1.08‰),T (PJ10;  iceV),"T (PJ10; iceV, lat corr)",title,journal,volume,issue,first_page,last_page,year,book_title,book_editor,publisher,authors
14286,2000275,,,350.11,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.03,6.36,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.1,"22,4",,19.4,,-1.08,0.39,0.32,0.32,-0.76,28.5,28.5,29.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14287,2000276,,,350.18,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-12.96,-3.22,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.9,"22,4",,19.2,,-1.08,0.42,0.37,0.37,-0.71,29.3,29.3,30.9,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14288,2003720,SP(SPL) 6.6,SP(SPL) 6.6,350.21,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,USA,Montana,"Sacajawea Peak, Bridger Range",45.97,-110.97,-5.08,-44.17,,Tropical,Conodont,mixed platform elements,apatite,,,,,,20.8,"22,09",,20.4,,-1.08,0.31,0.17,0.17,-0.91,24.3,24.3,25.0,EARLY MISSISSIPPIAN ORBITAL-SCALE GLACIO-EUSTASY DETECTED FROM HIGH-RESOLUTION OXYGEN ISOTOPES OF MARINE APATITE (CONODONTS),Journal of Sedimentary Research,84,,816,824,2014,,,,Wallace ZA and M Elrick
14289,2000277,,,350.29,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13,-3.22,,Tropical/Subtropical,Conodont,,apatite,,,,,,20,"22,4",,19.3,,-1.08,0.42,0.37,0.37,-0.71,28.9,28.9,30.4,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14290,2000278,,,350.3,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Canada,,Lafarge Section,51.06,-115.21,2.4,-44.76,,Tropical,Conodont,,apatite,,,,,,19.9,"22,4",,19.2,,-1.08,0.30,0.12,0.12,-0.96,29.3,29.3,29.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14291,2003721,SP(SPL) 6.2,SP(SPL) 6.2,350.31,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,USA,Montana,"Sacajawea Peak, Bridger Range",45.97,-110.97,-5.08,-44.17,,Tropical,Conodont,mixed platform elements,apatite,,,,,,20.1,"22,09",,19.7,,-1.08,0.31,0.17,0.17,-0.91,27.2,27.2,27.9,EARLY MISSISSIPPIAN ORBITAL-SCALE GLACIO-EUSTASY DETECTED FROM HIGH-RESOLUTION OXYGEN ISOTOPES OF MARINE APATITE (CONODONTS),Journal of Sedimentary Research,84,,816,824,2014,,,,Wallace ZA and M Elrick
14292,2000279,,,350.32,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.1,6.35,,Tropical/Subtropical,Conodont,,apatite,,,,,,22.2,"22,4",,21.5,,-1.08,0.39,0.32,0.32,-0.76,19.6,19.6,21.0,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14293,2000280,,,350.34,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Spain,,Entrajo,43.19,-6.08,-17.79,5.52,,Tropical/Subtropical,Conodont,,apatite,,,,,,21.8,"22,4",,21.1,,-1.08,0.52,0.45,0.45,-0.63,21.3,21.3,23.2,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14294,2000281,,,350.37,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.05,-3.23,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.9,"22,4",,19.2,,-1.08,0.43,0.37,0.37,-0.71,29.3,29.3,30.9,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14295,2000282,,,350.43,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.07,-3.23,,Tropical/Subtropical,Conodont,,apatite,,,,,,20,"22,4",,19.3,,-1.08,0.43,0.37,0.37,-0.71,28.9,28.9,30.4,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14296,2000283,,,350.52,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Canada,,Lafarge Section,51.06,-115.21,2.24,-44.8,,Tropical,Conodont,,apatite,,,,,,19.5,"22,4",,18.8,,-1.08,0.30,0.12,0.12,-0.96,31.0,31.0,31.5,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14297,2000284,,,350.54,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.18,6.34,,Tropical/Subtropical,Conodont,,apatite,,,,,,21.4,"22,4",,20.7,,-1.08,0.39,0.32,0.32,-0.76,23.0,23.0,24.4,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14298,2000285,,,350.55,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.13,-3.24,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.1,"22,4",,19.4,,-1.08,0.43,0.37,0.37,-0.71,28.5,28.5,30.0,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14299,2000286,,,350.68,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.19,-3.25,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.4,"22,4",,19.7,,-1.08,0.43,0.37,0.37,-0.71,27.2,27.2,28.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14300,2000287,,,350.74,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.21,-3.25,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.1,"22,4",,19.4,,-1.08,0.43,0.37,0.37,-0.71,28.5,28.5,30.0,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14301,2000288,,,350.8,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.27,6.32,,Tropical/Subtropical,Conodont,,apatite,,,,,,21.1,"22,4",,20.4,,-1.08,0.39,0.33,0.33,-0.75,24.3,24.3,25.6,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14302,2000289,,,350.8,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.24,-3.25,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.4,"22,4",,18.7,,-1.08,0.43,0.37,0.37,-0.71,31.4,31.4,33.0,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14303,2000290,,,350.81,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Whiting Bay,51.95,-7.77,-13.5,-3.75,,Tropical/Subtropical,Conodont,,apatite,,,,,,21,"22,4",,20.3,,-1.08,0.43,0.38,0.38,-0.70,24.7,24.7,26.3,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14304,2000291,,,350.91,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.29,-3.26,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.2,"22,4",,18.5,,-1.08,0.43,0.37,0.37,-0.71,32.3,32.3,33.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14305,2000292,,,350.96,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.31,-3.26,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.3,"22,4",,18.6,,-1.08,0.43,0.37,0.37,-0.71,31.9,31.9,33.4,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14306,2000293,,,350.98,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Canada,,Lafarge Section,51.06,-115.21,1.93,-44.88,,Tropical,Conodont,,apatite,,,,,,19.9,"22,4",,19.2,,-1.08,0.31,0.12,0.12,-0.96,29.3,29.3,29.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14307,2000294,,,350.99,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.34,6.31,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.4,"22,4",,19.7,,-1.08,0.39,0.33,0.33,-0.75,27.2,27.2,28.6,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14308,2000295,,,351,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.33,-3.26,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.2,"22,4",,17.5,,-1.08,0.43,0.37,0.37,-0.71,36.5,36.5,38.1,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14309,2000296,,,351.07,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.36,-3.27,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.8,"22,4",,17.1,,-1.08,0.43,0.37,0.37,-0.71,38.2,38.2,39.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14310,2000297,,,351.1,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.38,6.3,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.6,"22,4",,18.9,,-1.08,0.39,0.33,0.33,-0.75,30.6,30.6,32.0,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14311,2000298,,,351.13,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.39,-3.27,,Tropical/Subtropical,Conodont,,apatite,,,,,,18.6,"22,4",,17.9,,-1.08,0.43,0.37,0.37,-0.71,34.8,34.8,36.4,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14312,2000299,,,351.15,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Whiting Bay,51.95,-7.77,-13.66,-3.77,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.6,"22,4",,18.9,,-1.08,0.44,0.38,0.38,-0.70,30.6,30.6,32.2,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14313,2000300,,,351.16,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.4,6.3,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.7,"22,4",,20,,-1.08,0.39,0.33,0.33,-0.75,25.9,25.9,27.3,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14314,2000301,,,351.21,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Canada,,Lafarge Section,51.06,-115.21,1.78,-44.93,,Tropical,Conodont,,apatite,,,,,,20.2,"22,4",,19.5,,-1.08,0.31,0.12,0.12,-0.96,28.1,28.1,28.6,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14315,2000302,,,351.23,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.43,-3.28,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.9,"22,4",,17.2,,-1.08,0.43,0.38,0.38,-0.70,37.8,37.8,39.3,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14316,2000303,,,351.23,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Poland,,Silesia,50.55,19.32,-7.72,18.61,,Tropical,Conodont,,apatite,,,,,,19.7,"22,4",,19,,-1.08,0.33,0.24,0.24,-0.84,30.2,30.2,31.2,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14317,2000304,,,351.26,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.43,6.29,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.7,"22,4",,20,,-1.08,0.39,0.33,0.33,-0.75,25.9,25.9,27.3,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14318,2000305,,,351.32,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.46,6.29,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.8,"22,4",,20.1,,-1.08,0.39,0.33,0.33,-0.75,25.5,25.5,26.9,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14319,2000306,,,351.37,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.49,-3.29,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.5,"22,4",,16.8,,-1.08,0.43,0.38,0.38,-0.70,39.4,39.4,41.0,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14320,2000307,,,351.44,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.53,-3.29,,Tropical/Subtropical,Conodont,,apatite,,,,,,17.7,"22,4",,17,,-1.08,0.43,0.38,0.38,-0.70,38.6,38.6,40.2,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14321,2000308,,,351.44,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.5,6.28,,Tropical/Subtropical,Conodont,,apatite,,,,,,20,"22,4",,19.3,,-1.08,0.40,0.33,0.33,-0.75,28.9,28.9,30.3,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14322,2000309,,,351.5,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.52,6.28,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.8,"22,4",,19.1,,-1.08,0.40,0.33,0.33,-0.75,29.7,29.7,31.1,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14323,2000310,,,351.51,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Poland,,Silesia,50.55,19.32,-7.78,18.61,,Tropical,Conodont,,apatite,,,,,,20.5,"22,4",,19.8,,-1.08,0.33,0.24,0.24,-0.84,26.8,26.8,27.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14324,2000311,,,351.54,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.54,6.28,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.4,"22,4",,19.7,,-1.08,0.40,0.33,0.33,-0.75,27.2,27.2,28.6,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14325,2000312,,,351.55,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Hook Head,52.13,-6.92,-13.58,-3.3,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.7,"22,4",,19,,-1.08,0.44,0.38,0.38,-0.70,30.2,30.2,31.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14326,2000313,,,351.56,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Canada,,Lafarge Section,52.13,-115.21,1.21,-45.08,,Tropical,Conodont,,apatite,,,,,,20.6,"22,4",,19.9,,-1.08,0.31,0.11,0.11,-0.97,26.4,26.4,26.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14327,2000314,,,351.57,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.55,6.27,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.6,"22,4",,19.9,,-1.08,0.40,0.33,0.33,-0.75,26.4,26.4,27.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14328,2000315,,,351.59,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Whiting Bay,51.95,-7.77,-13.86,-3.8,,Tropical/Subtropical,Conodont,,apatite,,,,,,19.9,"22,4",,19.2,,-1.08,0.44,0.38,0.38,-0.70,29.3,29.3,30.9,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14329,2000316,,,351.61,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.56,6.27,,Tropical/Subtropical,Conodont,,apatite,,,,,,20.6,"22,4",,19.9,,-1.08,0.40,0.33,0.33,-0.75,26.4,26.4,27.8,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
14330,2000317,,,351.63,359.3,359.3,GTS 2020,,,Mississippian,350,Early Mississippian (Tournaisian 349 Ma),Tournaisian,,,,Ireland,,Bellygarvan,51.78,-8.44,-11.57,6.27,,Tropical/Subtropical,Conodont,,apatite,,,,,,21,"22,4",,20.3,,-1.08,0.40,0.33,0.33,-0.75,24.7,24.7,26.1,Mississippian ?13Ccarb and conodont apatite ?18O records - Their relation to the Late Palaeozoic Glaciation,"Palaeogeography, Palaeoclimatology, Palaeoecology",268,,273,292,2008,,,,Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow
